GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,SBME001,SBME002,SBME003,SBME004,SBME005,SBME006,SBME007,SBME008,SBME009,SBME010,NAME_M,SBMM001,SBMM002,SBMM003,SBMM004,SBMM005,SBMM006,SBMM007,SBMM008,SBMM009,SBMM010
"G5100610","2013","VA",,,"Virginia","51","Fauquier County","061",,,,,,,,,,,,,,,,,,"05000US51061","Fauquier County, Virginia",67207,57952,5472,0,817,24,1212,1730,5,1725,"Fauquier County, Virginia",0,1107,964,198,350,41,1095,1018,11,1018
"G5100690","2013","VA",,,"Virginia","51","Frederick County","069",,,,,,,,,,,,,,,,,,"05000US51069","Frederick County, Virginia",81319,73360,3084,284,1220,44,1552,1775,158,1617,"Frederick County, Virginia",0,1209,652,111,211,75,1258,664,242,748
"G5100850","2013","VA",,,"Virginia","51","Hanover County","085",,,,,,,,,,,,,,,,,,"05000US51085","Hanover County, Virginia",101330,88159,9405,96,1704,0,82,1884,128,1756,"Hanover County, Virginia",0,323,813,169,356,198,103,866,217,832
"G5100870","2013","VA",,,"Virginia","51","Henrico County","087",,,,,,,,,,,,,,,,,,"05000US51087","Henrico County, Virginia",318611,187221,93461,528,23172,186,3836,10207,69,10138,"Henrico County, Virginia",0,2706,3024,447,1299,246,2243,2625,118,2619
"G5100950","2013","VA",,,"Virginia","51","James City County","095",,,,,,,,,,,,,,,,,,"05000US51095","James City County, Virginia",70516,56203,10124,0,1829,0,868,1492,84,1408,"James City County, Virginia",0,1018,549,198,366,198,932,918,149,876
"G5101070","2013","VA",,,"Virginia","51","Loudoun County","107",,,,,,,,,,,,,,,,,,"05000US51107","Loudoun County, Virginia",349679,239430,26225,1057,53186,216,11870,17695,1971,15724,"Loudoun County, Virginia",0,3609,1953,289,2131,93,3551,2822,984,2650
"G5101210","2013","VA",,,"Virginia","51","Montgomery County","121",,,,,,,,,,,,,,,,,,"05000US51121","Montgomery County, Virginia",96207,83794,4511,117,5532,0,195,2058,26,2032,"Montgomery County, Virginia",0,649,632,165,1023,198,233,1191,56,1201
"G5101530","2013","VA",,,"Virginia","51","Prince William County","153",,,,,,,,,,,,,,,,,,"05000US51153","Prince William County, Virginia",438580,286212,92867,1578,34150,372,5989,17412,2108,15304,"Prince William County, Virginia",0,2856,1913,546,2198,265,1888,3264,998,3068
"G5101610","2013","VA",,,"Virginia","51","Roanoke County","161",,,,,,,,,,,,,,,,,,"05000US51161","Roanoke County, Virginia",,,,,,,,,,,"Roanoke County, Virginia",,,,,,,,,,
"G5101650","2013","VA",,,"Virginia","51","Rockingham County","165",,,,,,,,,,,,,,,,,,"05000US51165","Rockingham County, Virginia",,,,,,,,,,,"Rockingham County, Virginia",,,,,,,,,,
"G5101770","2013","VA",,,"Virginia","51","Spotsylvania County","177",,,,,,,,,,,,,,,,,,"05000US51177","Spotsylvania County, Virginia",127348,94643,19981,206,3284,0,5233,4001,132,3869,"Spotsylvania County, Virginia",0,1382,814,190,693,198,1590,1138,166,1130
"G5101790","2013","VA",,,"Virginia","51","Stafford County","179",,,,,,,,,,,,,,,,,,"05000US51179","Stafford County, Virginia",136788,97653,22602,209,3924,76,5910,6414,673,5741,"Stafford County, Virginia",0,2007,1449,199,526,126,1900,1683,532,1561
"G5101990","2013","VA",,,"Virginia","51","York County","199",,,,,,,,,,,,,,,,,,"05000US51199","York County, Virginia",66269,51445,8577,63,3583,191,419,1991,0,1991,"York County, Virginia",0,445,536,100,544,217,399,795,198,795
"G5105100","2013","VA",,,"Virginia","51","Alexandria city","510",,,,,,,,,,,,,,,,,,"05000US51510","Alexandria city, Virginia",148892,96307,33626,237,9913,0,4180,4629,1390,3239,"Alexandria city, Virginia",0,2458,902,256,887,198,2146,1431,1148,943
"G5105500","2013","VA",,,"Virginia","51","Chesapeake city","550",,,,,,,,,,,,,,,,,,"05000US51550","Chesapeake city, Virginia",230571,144713,68899,375,7393,163,1147,7881,317,7564,"Chesapeake city, Virginia",0,1273,1638,264,736,210,635,2086,403,2068
"G5106500","2013","VA",,,"Virginia","51","Hampton city","650",,,,,,,,,,,,,,,,,,"05000US51650","Hampton city, Virginia",136699,58817,69903,39,2494,24,1368,4054,90,3964,"Hampton city, Virginia",0,1192,1752,71,1370,40,850,1956,137,1957
"G5106800","2013","VA",,,"Virginia","51","Lynchburg city","680",,,,,,,,,,,,,,,,,,"05000US51680","Lynchburg city, Virginia",78014,50278,21916,0,2166,60,1418,2176,33,2143,"Lynchburg city, Virginia",0,1045,756,198,346,69,1001,854,53,852
"G5107000","2013","VA",,,"Virginia","51","Newport News city","700",,,,,,,,,,,,,,,,,,"05000US51700","Newport News city, Virginia",182020,93041,73712,465,6320,362,1899,6221,794,5427,"Newport News city, Virginia",0,1361,1438,285,1028,198,948,1233,574,1160
"G5107100","2013","VA",,,"Virginia","51","Norfolk city","710",,,,,,,,,,,,,,,,,,"05000US51710","Norfolk city, Virginia",246139,119451,102683,1322,8565,36,4248,9834,1249,8585,"Norfolk city, Virginia",0,1522,2314,845,740,70,1346,2098,759,1933
"G5107400","2013","VA",,,"Virginia","51","Portsmouth city","740",,,,,,,,,,,,,,,,,,"05000US51740","Portsmouth city, Virginia",96205,39532,50229,282,1312,0,1126,3724,476,3248,"Portsmouth city, Virginia",0,678,1360,232,654,198,864,1211,421,1194
"G5107600","2013","VA",,,"Virginia","51","Richmond city","760",,,,,,,,,,,,,,,,,,"05000US51760","Richmond city, Virginia",214114,94420,102491,905,4329,64,3146,8759,209,8550,"Richmond city, Virginia",0,1585,2472,948,607,107,1299,2434,202,2415
"G5107700","2013","VA",,,"Virginia","51","Roanoke city","770",,,,,,,,,,,,,,,,,,"05000US51770","Roanoke city, Virginia",98465,64840,26127,378,2042,511,269,4298,131,4167,"Roanoke city, Virginia",0,837,1881,356,376,732,414,1763,245,1753
"G5108000","2013","VA",,,"Virginia","51","Suffolk city","800",,,,,,,,,,,,,,,,,,"05000US51800","Suffolk city, Virginia",85728,44893,35914,58,612,102,271,3878,433,3445,"Suffolk city, Virginia",0,606,1028,73,469,129,212,1230,404,1134
"G5108100","2013","VA",,,"Virginia","51","Virginia Beach city","810",,,,,,,,,,,,,,,,,,"05000US51810","Virginia Beach city, Virginia",448479,306569,84836,1415,29786,747,4779,20347,941,19406,"Virginia Beach city, Virginia",0,2173,2839,594,1355,289,1726,2895,576,2893
"G5300050","2013","WA",,,"Washington","53","Benton County","005",,,,,,,,,,,,,,,,,,"05000US53005","Benton County, Washington",184486,142497,2367,1568,5009,146,25832,7067,1648,5419,"Benton County, Washington",0,2472,695,680,870,206,2869,1505,880,1264
"G5300070","2013","WA",,,"Washington","53","Chelan County","007",,,,,,,,,,,,,,,,,,"05000US53007","Chelan County, Washington",73967,66472,252,653,698,324,4041,1527,294,1233,"Chelan County, Washington",0,2196,342,409,401,277,2109,635,370,549
"G5300090","2013","WA",,,"Washington","53","Clallam County","009",,,,,,,,,,,,,,,,,,"05000US53009","Clallam County, Washington",72312,63621,816,3847,1549,18,850,1611,0,1611,"Clallam County, Washington",0,718,119,519,161,33,705,499,198,499
"G5300110","2013","WA",,,"Washington","53","Clark County","011",,,,,,,,,,,,,,,,,,"05000US53011","Clark County, Washington",443817,375289,10319,3847,18171,2945,14661,18585,1621,16964,"Clark County, Washington",0,3327,1174,1089,1598,1234,3098,2514,733,2425
"G5300150","2013","WA",,,"Washington","53","Cowlitz County","015",,,,,,,,,,,,,,,,,,"05000US53015","Cowlitz County, Washington",101860,93102,419,1546,1198,0,1138,4457,264,4193,"Cowlitz County, Washington",0,833,390,771,785,198,646,1177,306,1120
"G5300210","2013","WA",,,"Washington","53","Franklin County","021",,,,,,,,,,,,,,,,,,"05000US53021","Franklin County, Washington",86638,65218,2007,457,1948,33,14003,2972,1203,1769,"Franklin County, Washington",0,4136,793,256,726,65,3989,1468,941,1052
"G5300250","2013","WA",,,"Washington","53","Grant County","025",,,,,,,,,,,,,,,,,,"05000US53025","Grant County, Washington",91878,65335,513,1301,1362,49,20716,2602,1292,1310,"Grant County, Washington",0,3156,424,833,857,98,3348,1206,1051,805
"G5300270","2013","WA",,,"Washington","53","Grays Harbor County","027",,,,,,,,,,,,,,,,,,"05000US53027","Grays Harbor County, Washington",71078,62334,1371,3174,992,894,620,1693,171,1522,"Grays Harbor County, Washington",0,786,556,860,495,725,492,877,301,710
"G5300290","2013","WA",,,"Washington","53","Island County","029",,,,,,,,,,,,,,,,,,"05000US53029","Island County, Washington",78801,67453,2480,873,2986,553,1160,3296,462,2834,"Island County, Washington",0,832,337,272,671,372,752,937,477,762
"G5300330","2013","WA",,,"Washington","53","King County","033",,,,,,,,,,,,,,,,,,"05000US53033","King County, Washington",2044449,1412338,125776,16808,313609,15693,42944,117281,8164,109117,"King County, Washington",0,6803,4793,2899,5119,1396,5812,8300,3186,7799
"G5300350","2013","WA",,,"Washington","53","Kitsap County","035",,,,,,,,,,,,,,,,,,"05000US53035","Kitsap County, Washington",253968,208336,7069,3094,12497,2152,4825,15995,368,15627,"Kitsap County, Washington",0,1995,1122,889,1565,897,1934,2567,321,2498
"G5300410","2013","WA",,,"Washington","53","Lewis County","041",,,,,,,,,,,,,,,,,,"05000US53041","Lewis County, Washington",75081,68437,155,340,958,32,1553,3606,496,3110,"Lewis County, Washington",0,1096,140,251,231,56,981,695,582,439
"G5300530","2013","WA",,,"Washington","53","Pierce County","053",,,,,,,,,,,,,,,,,,"05000US53053","Pierce County, Washington",819743,613392,57552,10144,50552,11656,21748,54699,3826,50873,"Pierce County, Washington",0,5215,3192,1984,3001,1041,4328,6156,1978,5669
"G5300570","2013","WA",,,"Washington","53","Skagit County","057",,,,,,,,,,,,,,,,,,"05000US53057","Skagit County, Washington",118837,102620,1019,2064,1589,459,5920,5166,1013,4153,"Skagit County, Washington",0,2879,337,489,377,341,2326,1344,880,908
"G5300610","2013","WA",,,"Washington","53","Snohomish County","061",,,,,,,,,,,,,,,,,,"05000US53061","Snohomish County, Washington",745913,591640,21133,8741,71892,3611,13622,35274,2434,32840,"Snohomish County, Washington",0,4731,2557,1667,2567,692,4168,3887,1032,3917
"G5300630","2013","WA",,,"Washington","53","Spokane County","063",,,,,,,,,,,,,,,,,,"05000US53063","Spokane County, Washington",479398,429532,10380,4756,11406,1925,3412,17987,789,17198,"Spokane County, Washington",0,1729,1961,1237,1275,586,1122,3057,503,2968
"G5300670","2013","WA",,,"Washington","53","Thurston County","067",,,,,,,,,,,,,,,,,,"05000US53067","Thurston County, Washington",262388,215726,7928,2858,16792,550,4139,14395,959,13436,"Thurston County, Washington",0,2130,1222,994,1550,468,1668,1953,557,1767
"G5300730","2013","WA",,,"Washington","53","Whatcom County","073",,,,,,,,,,,,,,,,,,"05000US53073","Whatcom County, Washington",206353,176587,1660,6034,8916,383,4736,8037,224,7813,"Whatcom County, Washington",0,2569,484,1086,948,275,2551,1871,241,1907
"G5300770","2013","WA",,,"Washington","53","Yakima County","077",,,,,,,,,,,,,,,,,,"05000US53077","Yakima County, Washington",247044,182076,2663,9367,3458,180,42687,6613,914,5699,"Yakima County, Washington",0,5473,652,1177,1320,176,5452,1704,695,1418
"G5400030","2013","WV",,,"West Virginia","54","Berkeley County","003",,,,,,,,,,,,,,,,,,"05000US54003","Berkeley County, West Virginia",108706,95610,7657,102,1441,369,1486,2041,0,2041,"Berkeley County, West Virginia",0,1139,817,164,292,423,1128,741,190,741
"G5400110","2013","WV",,,"West Virginia","54","Cabell County","011",,,,,,,,,,,,,,,,,,"05000US54011","Cabell County, West Virginia",97133,88328,4910,0,858,0,472,2565,20,2545,"Cabell County, West Virginia",0,597,702,190,277,190,611,902,47,903
"G5400330","2013","WV",,,"West Virginia","54","Harrison County","033",,,,,,,,,,,,,,,,,,"05000US54033","Harrison County, West Virginia",,,,,,,,,,,"Harrison County, West Virginia",,,,,,,,,,
"G5400390","2013","WV",,,"West Virginia","54","Kanawha County","039",,,,,,,,,,,,,,,,,,"05000US54039","Kanawha County, West Virginia",191275,169358,7971,99,1810,0,629,11408,123,11285,"Kanawha County, West Virginia",0,744,1331,91,540,190,691,1437,115,1436
"G5400610","2013","WV",,,"West Virginia","54","Monongalia County","061",,,,,,,,,,,,,,,,,,"05000US54061","Monongalia County, West Virginia",102274,92693,4165,67,2927,0,475,1947,57,1890,"Monongalia County, West Virginia",0,459,497,75,743,190,434,954,92,943
"G5400810","2013","WV",,,"West Virginia","54","Raleigh County","081",,,,,,,,,,,,,,,,,,"05000US54081","Raleigh County, West Virginia",,,,,,,,,,,"Raleigh County, West Virginia",,,,,,,,,,
"G5401070","2013","WV",,,"West Virginia","54","Wood County","107",,,,,,,,,,,,,,,,,,"05000US54107","Wood County, West Virginia",,,,,,,,,,,"Wood County, West Virginia",,,,,,,,,,
"G5500090","2013","WI",,,"Wisconsin","55","Brown County","009",,,,,,,,,,,,,,,,,,"05000US55009","Brown County, Wisconsin",254586,220160,6704,5725,7589,61,5790,8557,1722,6835,"Brown County, Wisconsin",0,2600,1576,1049,656,106,2579,2027,1249,1603
"G5500250","2013","WI",,,"Wisconsin","55","Dane County","025",,,,,,,,,,,,,,,,,,"05000US55025","Dane County, Wisconsin",509939,432983,26386,1420,26658,340,9376,12776,790,11986,"Dane County, Wisconsin",0,2873,2031,686,982,378,2725,2645,392,2582
"G5500270","2013","WI",,,"Wisconsin","55","Dodge County","027",,,,,,,,,,,,,,,,,,"05000US55027","Dodge County, Wisconsin",88344,83312,1676,740,763,0,606,1247,165,1082,"Dodge County, Wisconsin",0,462,643,579,807,149,341,705,230,674
"G5500350","2013","WI",,,"Wisconsin","55","Eau Claire County","035",,,,,,,,,,,,,,,,,,"05000US55035","Eau Claire County, Wisconsin",101438,94669,466,588,3198,31,287,2199,0,2199,"Eau Claire County, Wisconsin",0,304,304,232,827,58,344,913,149,913
"G5500390","2013","WI",,,"Wisconsin","55","Fond du Lac County","039",,,,,,,,,,,,,,,,,,"05000US55039","Fond du Lac County, Wisconsin",101798,95052,869,319,1379,0,2308,1871,108,1763,"Fond du Lac County, Wisconsin",0,1872,272,216,207,149,1792,391,140,383
"G5500550","2013","WI",,,"Wisconsin","55","Jefferson County","055",,,,,,,,,,,,,,,,,,"05000US55055","Jefferson County, Wisconsin",84509,80246,533,108,608,0,1462,1552,200,1352,"Jefferson County, Wisconsin",0,969,298,93,164,149,988,436,228,356
"G5500590","2013","WI",,,"Wisconsin","55","Kenosha County","059",,,,,,,,,,,,,,,,,,"05000US55059","Kenosha County, Wisconsin",167757,145419,12475,587,2178,52,3337,3709,602,3107,"Kenosha County, Wisconsin",0,1557,646,481,411,84,1241,1258,656,996
"G5500630","2013","WI",,,"Wisconsin","55","La Crosse County","063",,,,,,,,,,,,,,,,,,"05000US55063","La Crosse County, Wisconsin",116713,106324,1675,195,5402,0,1349,1768,0,1768,"La Crosse County, Wisconsin",0,387,428,235,280,149,437,617,149,617
"G5500710","2013","WI",,,"Wisconsin","55","Manitowoc County","071",,,,,,,,,,,,,,,,,,"05000US55071","Manitowoc County, Wisconsin",80654,76565,614,185,2117,115,286,772,0,772,"Manitowoc County, Wisconsin",0,372,155,250,381,202,372,403,149,403
"G5500730","2013","WI",,,"Wisconsin","55","Marathon County","073",,,,,,,,,,,,,,,,,,"05000US55073","Marathon County, Wisconsin",135416,124283,1008,258,7188,0,113,2566,13,2553,"Marathon County, Wisconsin",0,532,476,197,568,149,137,845,23,853
"G5500790","2013","WI",,,"Wisconsin","55","Milwaukee County","079",,,,,,,,,,,,,,,,,,"05000US55079","Milwaukee County, Wisconsin",956023,597548,250726,4524,35146,76,35271,32732,5118,27614,"Milwaukee County, Wisconsin",0,4880,2920,949,1223,101,4664,3603,1921,3493
"G5500870","2013","WI",,,"Wisconsin","55","Outagamie County","087",,,,,,,,,,,,,,,,,,"05000US55087","Outagamie County, Wisconsin",180345,161839,2052,3468,5649,0,4782,2555,489,2066,"Outagamie County, Wisconsin",0,1070,598,639,591,149,1255,972,367,917
"G5500890","2013","WI",,,"Wisconsin","55","Ozaukee County","089",,,,,,,,,,,,,,,,,,"05000US55089","Ozaukee County, Wisconsin",87054,82781,1162,181,1510,96,71,1253,130,1123,"Ozaukee County, Wisconsin",0,195,449,149,558,178,121,685,190,652
"G5500970","2013","WI",,,"Wisconsin","55","Portage County","097",,,,,,,,,,,,,,,,,,"05000US55097","Portage County, Wisconsin",70380,66083,241,743,2156,18,171,968,112,856,"Portage County, Wisconsin",0,450,202,387,623,32,174,599,107,586
"G5501010","2013","WI",,,"Wisconsin","55","Racine County","101",,,,,,,,,,,,,,,,,,"05000US55101","Racine County, Wisconsin",195041,154486,21649,998,2206,0,9445,6257,647,5610,"Racine County, Wisconsin",0,2439,1172,536,551,149,2577,1886,480,1861
"G5501050","2013","WI",,,"Wisconsin","55","Rock County","105",,,,,,,,,,,,,,,,,,"05000US55105","Rock County, Wisconsin",160739,144732,5438,120,1898,0,2281,6270,195,6075,"Rock County, Wisconsin",0,1410,1394,102,361,149,1391,1453,237,1459
"G5501090","2013","WI",,,"Wisconsin","55","St. Croix County","109",,,,,,,,,,,,,,,,,,"05000US55109","St. Croix County, Wisconsin",85930,82888,936,414,456,0,190,1046,0,1046,"St. Croix County, Wisconsin",0,244,465,100,312,149,245,395,149,395
"G5501170","2013","WI",,,"Wisconsin","55","Sheboygan County","117",,,,,,,,,,,,,,,,,,"05000US55117","Sheboygan County, Wisconsin",114922,103540,788,356,5663,0,2056,2519,181,2338,"Sheboygan County, Wisconsin",0,1136,445,193,299,149,1153,590,214,580
"G5501270","2013","WI",,,"Wisconsin","55","Walworth County","127",,,,,,,,,,,,,,,,,,"05000US55127","Walworth County, Wisconsin",102945,96848,1060,186,1066,85,2507,1193,254,939,"Walworth County, Wisconsin",0,1349,339,181,289,144,1267,503,215,460
"G5501310","2013","WI",,,"Wisconsin","55","Washington County","131",,,,,,,,,,,,,,,,,,"05000US55131","Washington County, Wisconsin",132739,127424,1374,145,1778,0,432,1586,224,1362,"Washington County, Wisconsin",0,466,427,205,319,149,374,572,223,524
"G5501330","2013","WI",,,"Wisconsin","55","Waukesha County","133",,,,,,,,,,,,,,,,,,"05000US55133","Waukesha County, Wisconsin",393843,365759,4954,576,11647,127,4997,5783,188,5595,"Waukesha County, Wisconsin",0,1966,800,369,988,203,1934,1531,189,1525
"G5501390","2013","WI",,,"Wisconsin","55","Winnebago County","139",,,,,,,,,,,,,,,,,,"05000US55139","Winnebago County, Wisconsin",169541,157303,2788,997,4352,92,1141,2868,86,2782,"Winnebago County, Wisconsin",0,886,308,298,459,173,826,625,153,624
"G5501410","2013","WI",,,"Wisconsin","55","Wood County","141",,,,,,,,,,,,,,,,,,"05000US55141","Wood County, Wisconsin",73959,69904,394,592,1519,0,577,973,24,949,"Wood County, Wisconsin",0,391,273,152,68,149,494,615,28,618
"G5600210","2013","WY",,,"Wyoming","56","Laramie County","021",,,,,,,,,,,,,,,,,,"05000US56021","Laramie County, Wyoming",95809,84321,3245,365,1704,21,2737,3416,687,2729,"Laramie County, Wyoming",0,1624,435,323,614,40,1276,1040,620,1010
"G5600250","2013","WY",,,"Wyoming","56","Natrona County","025",,,,,,,,,,,,,,,,,,"05000US56025","Natrona County, Wyoming",80973,74143,360,1036,745,0,1682,3007,341,2666,"Natrona County, Wyoming",0,889,446,901,166,193,909,1083,318,1044
"G7200130","2013","PR",,,"Puerto Rico","72","Arecibo Municipio","013",,,,,,,,,,,,,,,,,,"05000US72013","Arecibo Municipio, Puerto Rico",93396,79657,4808,374,690,0,4989,2878,1099,1779,"Arecibo Municipio, Puerto Rico",0,2517,1766,298,506,225,1710,1284,844,1172
"G7200210","2013","PR",,,"Puerto Rico","72","Bayamón Municipio","021",,,,,,,,,,,,,,,,,,"05000US72021","Bayamón Municipio, Puerto Rico",198958,125761,14056,2700,408,0,14049,41984,1167,40817,"Bayamón Municipio, Puerto Rico",0,5451,2434,1130,347,225,3141,4981,573,4937
"G7200250","2013","PR",,,"Puerto Rico","72","Caguas Municipio","025",,,,,,,,,,,,,,,,,,"05000US72025","Caguas Municipio, Puerto Rico",139559,105522,10735,596,1289,0,19157,2260,736,1524,"Caguas Municipio, Puerto Rico",0,5069,2634,692,1255,225,3982,1079,628,693
"G7200310","2013","PR",,,"Puerto Rico","72","Carolina Municipio","031",,,,,,,,,,,,,,,,,,"05000US72031","Carolina Municipio, Puerto Rico",169597,98008,41673,6454,1490,0,8149,13823,1370,12453,"Carolina Municipio, Puerto Rico",0,6033,5570,2671,1193,225,2727,3443,660,3458
"G7200610","2013","PR",,,"Puerto Rico","72","Guaynabo Municipio","061",,,,,,,,,,,,,,,,,,"05000US72061","Guaynabo Municipio, Puerto Rico",94645,73535,4252,421,0,0,10393,6044,416,5628,"Guaynabo Municipio, Puerto Rico",0,3597,1667,439,225,225,2590,1650,375,1585
