GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AMUEE001,AMUEE002,AMUEE003,NAME_M,AMUEM001,AMUEM002,AMUEM003
"G3700470","2016-2020","NC",,,"North Carolina","37","Columbus County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37047",,,"Columbus County, North Carolina",26381,21545,4836,"Columbus County, North Carolina",234,471,424
"G3700490","2016-2020","NC",,,"North Carolina","37","Craven County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37049",,,"Craven County, North Carolina",47437,41002,6435,"Craven County, North Carolina",315,806,736
"G3700510","2016-2020","NC",,,"North Carolina","37","Cumberland County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37051",,,"Cumberland County, North Carolina",146978,127532,19446,"Cumberland County, North Carolina",428,812,728
"G3700530","2016-2020","NC",,,"North Carolina","37","Currituck County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37053",,,"Currituck County, North Carolina",16101,10868,5233,"Currituck County, North Carolina",47,287,279
"G3700550","2016-2020","NC",,,"North Carolina","37","Dare County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37055",,,"Dare County, North Carolina",35007,15830,19177,"Dare County, North Carolina",55,678,699
"G3700570","2016-2020","NC",,,"North Carolina","37","Davidson County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37057",,,"Davidson County, North Carolina",75465,67555,7910,"Davidson County, North Carolina",141,755,758
"G3700590","2016-2020","NC",,,"North Carolina","37","Davie County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37059",,,"Davie County, North Carolina",18998,16303,2695,"Davie County, North Carolina",33,383,383
"G3700610","2016-2020","NC",,,"North Carolina","37","Duplin County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37061",,,"Duplin County, North Carolina",26014,21437,4577,"Duplin County, North Carolina",73,453,452
"G3700630","2016-2020","NC",,,"North Carolina","37","Durham County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37063",,,"Durham County, North Carolina",139199,130128,9071,"Durham County, North Carolina",437,967,887
"G3700650","2016-2020","NC",,,"North Carolina","37","Edgecombe County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37065",,,"Edgecombe County, North Carolina",25013,20800,4213,"Edgecombe County, North Carolina",80,489,485
"G3700670","2016-2020","NC",,,"North Carolina","37","Forsyth County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37067",,,"Forsyth County, North Carolina",166765,148890,17875,"Forsyth County, North Carolina",486,1166,1075
"G3700690","2016-2020","NC",,,"North Carolina","37","Franklin County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37069",,,"Franklin County, North Carolina",29137,25729,3408,"Franklin County, North Carolina",123,537,503
"G3700710","2016-2020","NC",,,"North Carolina","37","Gaston County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37071",,,"Gaston County, North Carolina",93897,85286,8611,"Gaston County, North Carolina",208,753,681
"G3700730","2016-2020","NC",,,"North Carolina","37","Gates County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37073",,,"Gates County, North Carolina",5428,4690,738,"Gates County, North Carolina",40,194,188
"G3700750","2016-2020","NC",,,"North Carolina","37","Graham County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37075",,,"Graham County, North Carolina",6062,3521,2541,"Graham County, North Carolina",44,214,207
"G3700770","2016-2020","NC",,,"North Carolina","37","Granville County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37077",,,"Granville County, North Carolina",24587,21567,3020,"Granville County, North Carolina",179,524,483
"G3700790","2016-2020","NC",,,"North Carolina","37","Greene County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37079",,,"Greene County, North Carolina",8352,7218,1134,"Greene County, North Carolina",149,272,247
"G3700810","2016-2020","NC",,,"North Carolina","37","Guilford County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37081",,,"Guilford County, North Carolina",230065,208234,21831,"Guilford County, North Carolina",544,1253,1142
"G3700830","2016-2020","NC",,,"North Carolina","37","Halifax County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37083",,,"Halifax County, North Carolina",25953,21061,4892,"Halifax County, North Carolina",115,443,460
"G3700850","2016-2020","NC",,,"North Carolina","37","Harnett County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37085",,,"Harnett County, North Carolina",52531,46525,6006,"Harnett County, North Carolina",146,570,546
"G3700870","2016-2020","NC",,,"North Carolina","37","Haywood County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37087",,,"Haywood County, North Carolina",35659,26891,8768,"Haywood County, North Carolina",52,563,571
"G3700890","2016-2020","NC",,,"North Carolina","37","Henderson County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37089",,,"Henderson County, North Carolina",58196,49715,8481,"Henderson County, North Carolina",99,645,636
"G3700910","2016-2020","NC",,,"North Carolina","37","Hertford County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37091",,,"Hertford County, North Carolina",10648,8903,1745,"Hertford County, North Carolina",117,275,247
"G3700930","2016-2020","NC",,,"North Carolina","37","Hoke County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37093",,,"Hoke County, North Carolina",21131,18448,2683,"Hoke County, North Carolina",112,341,330
"G3700950","2016-2020","NC",,,"North Carolina","37","Hyde County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37095",,,"Hyde County, North Carolina",3257,2056,1201,"Hyde County, North Carolina",199,178,221
"G3700970","2016-2020","NC",,,"North Carolina","37","Iredell County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37097",,,"Iredell County, North Carolina",75619,68374,7245,"Iredell County, North Carolina",110,590,606
"G3700990","2016-2020","NC",,,"North Carolina","37","Jackson County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37099",,,"Jackson County, North Carolina",27641,17008,10633,"Jackson County, North Carolina",168,745,730
"G3701010","2016-2020","NC",,,"North Carolina","37","Johnston County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37101",,,"Johnston County, North Carolina",77575,71332,6243,"Johnston County, North Carolina",110,722,733
"G3701030","2016-2020","NC",,,"North Carolina","37","Jones County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37103",,,"Jones County, North Carolina",5009,4069,940,"Jones County, North Carolina",32,165,166
"G3701050","2016-2020","NC",,,"North Carolina","37","Lee County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37105",,,"Lee County, North Carolina",24613,22290,2323,"Lee County, North Carolina",85,392,392
"G3701070","2016-2020","NC",,,"North Carolina","37","Lenoir County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37107",,,"Lenoir County, North Carolina",27693,23494,4199,"Lenoir County, North Carolina",134,565,538
"G3701090","2016-2020","NC",,,"North Carolina","37","Lincoln County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37109",,,"Lincoln County, North Carolina",36655,33621,3034,"Lincoln County, North Carolina",78,439,429
"G3701110","2016-2020","NC",,,"North Carolina","37","McDowell County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37111",,,"McDowell County, North Carolina",21503,18275,3228,"McDowell County, North Carolina",103,399,379
"G3701130","2016-2020","NC",,,"North Carolina","37","Macon County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37113",,,"Macon County, North Carolina",25653,16062,9591,"Macon County, North Carolina",97,494,484
"G3701150","2016-2020","NC",,,"North Carolina","37","Madison County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37115",,,"Madison County, North Carolina",11067,8373,2694,"Madison County, North Carolina",89,278,274
"G3701170","2016-2020","NC",,,"North Carolina","37","Martin County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37117",,,"Martin County, North Carolina",11592,9622,1970,"Martin County, North Carolina",36,329,329
"G3701190","2016-2020","NC",,,"North Carolina","37","Mecklenburg County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37119",,,"Mecklenburg County, North Carolina",455602,421950,33652,"Mecklenburg County, North Carolina",387,1719,1707
"G3701210","2016-2020","NC",,,"North Carolina","37","Mitchell County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37121",,,"Mitchell County, North Carolina",8844,6402,2442,"Mitchell County, North Carolina",57,311,314
"G3701230","2016-2020","NC",,,"North Carolina","37","Montgomery County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37123",,,"Montgomery County, North Carolina",16297,10265,6032,"Montgomery County, North Carolina",110,472,438
"G3701250","2016-2020","NC",,,"North Carolina","37","Moore County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37125",,,"Moore County, North Carolina",48003,40575,7428,"Moore County, North Carolina",136,749,748
"G3701270","2016-2020","NC",,,"North Carolina","37","Nash County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37127",,,"Nash County, North Carolina",43192,37371,5821,"Nash County, North Carolina",148,621,618
"G3701290","2016-2020","NC",,,"North Carolina","37","New Hanover County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37129",,,"New Hanover County, North Carolina",113125,97998,15127,"New Hanover County, North Carolina",299,957,940
"G3701310","2016-2020","NC",,,"North Carolina","37","Northampton County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37131",,,"Northampton County, North Carolina",11663,8424,3239,"Northampton County, North Carolina",67,300,290
"G3701330","2016-2020","NC",,,"North Carolina","37","Onslow County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37133",,,"Onslow County, North Carolina",80247,66131,14116,"Onslow County, North Carolina",436,1220,1149
"G3701350","2016-2020","NC",,,"North Carolina","37","Orange County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37135",,,"Orange County, North Carolina",58993,53222,5771,"Orange County, North Carolina",406,741,627
"G3701370","2016-2020","NC",,,"North Carolina","37","Pamlico County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37137",,,"Pamlico County, North Carolina",7772,5506,2266,"Pamlico County, North Carolina",109,227,216
"G3701390","2016-2020","NC",,,"North Carolina","37","Pasquotank County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37139",,,"Pasquotank County, North Carolina",17279,14785,2494,"Pasquotank County, North Carolina",131,412,407
"G3701410","2016-2020","NC",,,"North Carolina","37","Pender County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37141",,,"Pender County, North Carolina",29561,22812,6749,"Pender County, North Carolina",71,485,472
"G3701430","2016-2020","NC",,,"North Carolina","37","Perquimans County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37143",,,"Perquimans County, North Carolina",7171,5886,1285,"Perquimans County, North Carolina",27,268,268
"G3701450","2016-2020","NC",,,"North Carolina","37","Person County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37145",,,"Person County, North Carolina",18578,16153,2425,"Person County, North Carolina",83,434,426
"G3701470","2016-2020","NC",,,"North Carolina","37","Pitt County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37147",,,"Pitt County, North Carolina",80255,70683,9572,"Pitt County, North Carolina",238,947,938
"G3701490","2016-2020","NC",,,"North Carolina","37","Polk County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37149",,,"Polk County, North Carolina",11783,9252,2531,"Polk County, North Carolina",54,289,271
"G3701510","2016-2020","NC",,,"North Carolina","37","Randolph County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37151",,,"Randolph County, North Carolina",62670,56790,5880,"Randolph County, North Carolina",97,603,602
"G3701530","2016-2020","NC",,,"North Carolina","37","Richmond County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37153",,,"Richmond County, North Carolina",21775,18201,3574,"Richmond County, North Carolina",91,522,500
"G3701550","2016-2020","NC",,,"North Carolina","37","Robeson County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37155",,,"Robeson County, North Carolina",53384,45881,7503,"Robeson County, North Carolina",182,424,372
"G3701570","2016-2020","NC",,,"North Carolina","37","Rockingham County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37157",,,"Rockingham County, North Carolina",44245,38532,5713,"Rockingham County, North Carolina",133,555,546
"G3701590","2016-2020","NC",,,"North Carolina","37","Rowan County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37159",,,"Rowan County, North Carolina",62052,54137,7915,"Rowan County, North Carolina",182,744,682
"G3701610","2016-2020","NC",,,"North Carolina","37","Rutherford County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37161",,,"Rutherford County, North Carolina",34482,27525,6957,"Rutherford County, North Carolina",121,578,557
"G3701630","2016-2020","NC",,,"North Carolina","37","Sampson County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37163",,,"Sampson County, North Carolina",27885,23162,4723,"Sampson County, North Carolina",114,603,591
"G3701650","2016-2020","NC",,,"North Carolina","37","Scotland County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37165",,,"Scotland County, North Carolina",15343,12951,2392,"Scotland County, North Carolina",135,224,212
"G3701670","2016-2020","NC",,,"North Carolina","37","Stanly County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37167",,,"Stanly County, North Carolina",28007,23849,4158,"Stanly County, North Carolina",109,466,437
"G3701690","2016-2020","NC",,,"North Carolina","37","Stokes County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37169",,,"Stokes County, North Carolina",22296,19608,2688,"Stokes County, North Carolina",75,353,340
"G3701710","2016-2020","NC",,,"North Carolina","37","Surry County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37171",,,"Surry County, North Carolina",34279,29001,5278,"Surry County, North Carolina",86,478,454
"G3701730","2016-2020","NC",,,"North Carolina","37","Swain County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37173",,,"Swain County, North Carolina",9080,5741,3339,"Swain County, North Carolina",51,280,284
"G3701750","2016-2020","NC",,,"North Carolina","37","Transylvania County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37175",,,"Transylvania County, North Carolina",19752,14648,5104,"Transylvania County, North Carolina",122,478,452
"G3701770","2016-2020","NC",,,"North Carolina","37","Tyrrell County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37177",,,"Tyrrell County, North Carolina",2230,1652,578,"Tyrrell County, North Carolina",212,199,124
"G3701790","2016-2020","NC",,,"North Carolina","37","Union County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37179",,,"Union County, North Carolina",82547,77791,4756,"Union County, North Carolina",151,574,583
"G3701810","2016-2020","NC",,,"North Carolina","37","Vance County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37181",,,"Vance County, North Carolina",20152,16895,3257,"Vance County, North Carolina",70,425,426
"G3701830","2016-2020","NC",,,"North Carolina","37","Wake County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37183",,,"Wake County, North Carolina",441720,410552,31168,"Wake County, North Carolina",442,1748,1586
"G3701850","2016-2020","NC",,,"North Carolina","37","Warren County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37185",,,"Warren County, North Carolina",12051,8122,3929,"Warren County, North Carolina",69,294,284
"G3701870","2016-2020","NC",,,"North Carolina","37","Washington County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37187",,,"Washington County, North Carolina",6450,5237,1213,"Washington County, North Carolina",35,277,276
"G3701890","2016-2020","NC",,,"North Carolina","37","Watauga County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37189",,,"Watauga County, North Carolina",34065,21453,12612,"Watauga County, North Carolina",201,631,568
"G3701910","2016-2020","NC",,,"North Carolina","37","Wayne County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37191",,,"Wayne County, North Carolina",54507,48198,6309,"Wayne County, North Carolina",171,666,650
"G3701930","2016-2020","NC",,,"North Carolina","37","Wilkes County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37193",,,"Wilkes County, North Carolina",33664,28902,4762,"Wilkes County, North Carolina",125,590,634
"G3701950","2016-2020","NC",,,"North Carolina","37","Wilson County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37195",,,"Wilson County, North Carolina",36332,31968,4364,"Wilson County, North Carolina",136,491,511
"G3701970","2016-2020","NC",,,"North Carolina","37","Yadkin County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37197",,,"Yadkin County, North Carolina",17444,15247,2197,"Yadkin County, North Carolina",61,297,292
"G3701990","2016-2020","NC",,,"North Carolina","37","Yancey County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US37199",,,"Yancey County, North Carolina",11270,7466,3804,"Yancey County, North Carolina",53,326,321
"G3800010","2016-2020","ND",,,"North Dakota","38","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38001",,,"Adams County, North Dakota",1443,1058,385,"Adams County, North Dakota",82,75,76
"G3800030","2016-2020","ND",,,"North Dakota","38","Barnes County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38003",,,"Barnes County, North Dakota",5982,5039,943,"Barnes County, North Dakota",75,144,136
"G3800050","2016-2020","ND",,,"North Dakota","38","Benson County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38005",,,"Benson County, North Dakota",3074,2265,809,"Benson County, North Dakota",34,90,83
"G3800070","2016-2020","ND",,,"North Dakota","38","Billings County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38007",,,"Billings County, North Dakota",557,366,191,"Billings County, North Dakota",50,52,37
"G3800090","2016-2020","ND",,,"North Dakota","38","Bottineau County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38009",,,"Bottineau County, North Dakota",4461,2876,1585,"Bottineau County, North Dakota",137,168,175
"G3800110","2016-2020","ND",,,"North Dakota","38","Bowman County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38011",,,"Bowman County, North Dakota",1779,1323,456,"Bowman County, North Dakota",41,80,74
"G3800130","2016-2020","ND",,,"North Dakota","38","Burke County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38013",,,"Burke County, North Dakota",1408,950,458,"Burke County, North Dakota",82,86,56
"G3800150","2016-2020","ND",,,"North Dakota","38","Burleigh County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38015",,,"Burleigh County, North Dakota",43022,39805,3217,"Burleigh County, North Dakota",130,501,473
"G3800170","2016-2020","ND",,,"North Dakota","38","Cass County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38017",,,"Cass County, North Dakota",83604,77027,6577,"Cass County, North Dakota",188,662,641
"G3800190","2016-2020","ND",,,"North Dakota","38","Cavalier County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38019",,,"Cavalier County, North Dakota",2353,1778,575,"Cavalier County, North Dakota",39,108,110
"G3800210","2016-2020","ND",,,"North Dakota","38","Dickey County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38021",,,"Dickey County, North Dakota",2641,2127,514,"Dickey County, North Dakota",74,127,100
"G3800230","2016-2020","ND",,,"North Dakota","38","Divide County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38023",,,"Divide County, North Dakota",1567,1060,507,"Divide County, North Dakota",86,76,91
"G3800250","2016-2020","ND",,,"North Dakota","38","Dunn County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38025",,,"Dunn County, North Dakota",2606,1700,906,"Dunn County, North Dakota",83,104,82
"G3800270","2016-2020","ND",,,"North Dakota","38","Eddy County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38027",,,"Eddy County, North Dakota",1283,1046,237,"Eddy County, North Dakota",84,79,63
"G3800290","2016-2020","ND",,,"North Dakota","38","Emmons County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US38029",,,"Emmons County, North Dakota",2153,1546,607,"Emmons County, North Dakota",86,80,76
